id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
1851857,蝙蝠侠：黑暗骑士,,https://dou.img.lithub.cc/movie/1851857.jpg,2008-07-14(纽约首映),https://movie.douban.com/subject/1851857/,9.2,"剧情,动作,科幻",5,,,2018-07-19 12:28:45,2008 / 美国 英国 / 剧情 动作 科幻 惊悚 犯罪 / 克里斯托弗·诺兰 / 克里斯蒂安·贝尔 希斯·莱杰
25864085,火星救援,,https://dou.img.lithub.cc/movie/25864085.jpg,2015-11-25(中国大陆),https://movie.douban.com/subject/25864085/,8.5,"剧情,科幻,冒险",,,,2018-07-19 12:28:38,2015 / 英国 美国 匈牙利 约旦 / 剧情 科幻 冒险 / 雷德利·斯科特 / 马特·达蒙 杰西卡·查斯坦
26607693,敦刻尔克,,https://dou.img.lithub.cc/movie/26607693.jpg,2017-09-01(中国大陆),https://movie.douban.com/subject/26607693/,8.4,"剧情,历史,战争",,,,2018-07-19 12:28:36,2017 / 英国 法国 美国 荷兰 / 剧情 历史 战争 / 克里斯托弗·诺兰 / 菲恩·怀特海德 汤姆·格林-卡尼
4286017,速度与激情5,,https://dou.img.lithub.cc/movie/4286017.jpg,2011-05-12(中国大陆),https://movie.douban.com/subject/4286017/,8.5,"动作,犯罪",,,,2018-07-19 12:28:32,2011 / 美国 / 动作 犯罪 / 林诣彬 / 范·迪塞尔 保罗·沃克
1889243,星际穿越,,https://dou.img.lithub.cc/movie/1889243.jpg,2014-11-12(中国大陆),https://movie.douban.com/subject/1889243/,9.4,"剧情,科幻,冒险",,,,2018-07-19 12:28:14,2014 / 美国 英国 加拿大 / 剧情 科幻 冒险 / 克里斯托弗·诺兰 / 马修·麦康纳 安妮·海瑟薇
3793023,三傻大闹宝莱坞,,https://dou.img.lithub.cc/movie/3793023.jpg,2011-12-08(中国大陆),https://movie.douban.com/subject/3793023/,9.2,"剧情,喜剧,爱情",5,,,2018-07-19 12:28:09,2009 / 印度 / 剧情 喜剧 爱情 歌舞 / 拉吉库马尔·希拉尼 / 阿米尔·汗 卡琳娜·卡普尔
1929463,少年派的奇幻漂流,,https://dou.img.lithub.cc/movie/1929463.jpg,2012-11-22(中国大陆),https://movie.douban.com/subject/1929463/,9.1,"剧情,奇幻,冒险",,,,2018-07-19 12:28:08,2012 / 美国 中国台湾 英国 加拿大 / 剧情 奇幻 冒险 / 李安 / 苏拉·沙玛 伊尔凡·可汗
3319755,怦然心动,,https://dou.img.lithub.cc/movie/3319755.jpg,2010-07-26(好莱坞首映),https://movie.douban.com/subject/3319755/,9.1,"剧情,喜剧,爱情",,,,2018-07-19 12:27:31,2010 / 美国 / 剧情 喜剧 爱情 / 罗伯·莱纳 / 玛德琳·卡罗尔 卡兰·麦克奥利菲
6890730,寒战,,https://dou.img.lithub.cc/movie/6890730.jpg,2012-11-08(中国大陆),https://movie.douban.com/subject/6890730/,7.6,"剧情,动作,犯罪",,,,2018-07-19 12:27:28,2012 / 中国香港 中国大陆 / 剧情 动作 犯罪 / 梁乐民 陆剑青 / 郭富城 梁家辉
25964071,夏洛特烦恼,,https://dou.img.lithub.cc/movie/25964071.jpg,2015-09-30(中国大陆),https://movie.douban.com/subject/25964071/,7.9,"喜剧,爱情",,,,2018-07-19 12:27:26,2015 / 中国大陆 / 喜剧 爱情 / 闫非 彭大魔 / 沈腾 马丽
1292052,肖申克的救赎,,https://dou.img.lithub.cc/movie/1292052.jpg,1994-09-10(多伦多电影节),https://movie.douban.com/subject/1292052/,9.7,"剧情,犯罪",,,,2018-07-19 12:27:22,1994 / 美国 / 剧情 犯罪 / 弗兰克·德拉邦特 / 蒂姆·罗宾斯 摩根·弗里曼
1652587,阿凡达,,https://dou.img.lithub.cc/movie/1652587.jpg,2010-01-04(中国大陆),https://movie.douban.com/subject/1652587/,8.8,"动作,科幻,冒险",,,,2018-07-19 12:27:18,2009 / 美国 / 动作 科幻 冒险 / 詹姆斯·卡梅隆 / 萨姆·沃辛顿 佐伊·索尔达娜
